"subject_id","seed","log_mean_numerosity","appearance","first_estimate_log","second_estimate_log","geometric_mean_log","first_error_log","second_error_log","geom_mean_error_log","partner_between"
"85939",63,4.90527477843843,"diffPos_diffObj",4.86753445045558,4.85203026391962,4.85977617429875,0.0377403279828474,0.0532445145188127,0.0454986041396772,4.969813299576
"85939",64,4.52178857704904,"samePos_sameObj",4.71849887129509,4.46590811865458,4.59046647054297,0.196710294246054,0.0558804583944568,0.0686778934939314,3.80666248977032
"85939",65,3.90449473900735,"diffPos_sameObj",3.80666248977032,3.93182563272433,3.86873792759462,0.0978322492370349,0.0273308937169712,0.0357568114127313,3.78418963391826
"85939",66,4.79268655965915,"samePos_sameObj",4.44265125649032,4.46590811865458,4.45426450883994,0.350035303168833,0.326778441004566,0.338422050819212,4.34380542185368
"85939",67,4.15300647487069,"diffPos_diffObj",4.21950770517611,4.30406509320417,4.26157668291379,0.0665012303054198,0.151058618333483,0.108570208043105,4.33073334028633
"85939",68,4.90527477843843,"diffPos_sameObj",4.68213122712422,4.43081679884331,4.55474101300292,0.22314355131421,0.474457979595116,0.350533765435511,4.8283137373023
"85939",69,4.35188954025364,"diffPos_diffObj",4.55387689160054,4.26267987704132,4.40587328328324,0.201987351346898,0.0892096632123272,0.053983743029602,4.51085950651685
"85939",70,4.66931800581184,"samePos_sameObj",4.64439089914137,4.45434729625351,4.54837663835514,0.0249271066704706,0.214970709558336,0.120941367456707,4.71849887129509
"85939",71,4.52178857704904,"diffPos_sameObj",4.60517018598809,4.56434819146784,4.58471375440347,0.0833816089390513,0.0425596144187956,0.0629251773544279,4.74493212836325
"85939",72,4.35188954025364,"samePos_diffObj",4.49980967033027,4.29045944114839,4.39388790064554,0.147920130076622,0.0614300991052517,0.0419983603919016,4.99721227376411
"85939",73,4.90527477843843,"diffPos_diffObj",4.71849887129509,4.8283137373023,4.77309049984593,0.186775907143335,0.0769610411361281,0.132184278592496,5.01063529409626
"85939",74,4.15300647487069,"diffPos_diffObj",4.49980967033027,4.0943445622221,4.29229207472548,0.346803195459578,0.0586619126485868,0.13928559985479,4.17438726989564
"85939",75,4.66931800581184,"diffPos_diffObj",4.70048036579242,4.83628190695148,4.76789766533034,0.0311623599805735,0.166963901139635,0.0985796595184985,4.8283137373023
"85939",76,3.90449473900735,"diffPos_diffObj",4.31748811353631,3.97029191355212,4.1402521836273,0.412993374528956,0.0657971745447674,0.235757444619944,4.63472898822964
